PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
0.6130733874310405,0.6183031569922902,1.3193144201681726,0.5430127988934678,0.1355905793639746,-0.3560236961363175,-0.37503039521598436,0.23343820944493346,-0.1440665682001039,-0.4596008743159785,-0.08680387319053377,-0.013940543937895008,0.049785026538770566
0.5693209261928804,0.8039978043957475,1.1100817711450635,0.25480790659947206,0.0013450867235221898,-0.19106759473297732,-0.40683049699966056,0.11683747041506108,-0.008302343790504867,-0.3581526568349777,-0.0319270155129497,0.03979272403760137,0.023116024752145223
0.8805286995874579,0.7514996209816569,0.9660614948946081,0.35207949199653327,0.08018338931978994,0.14773758030090633,-0.3151668899814592,0.050529620387252346,-0.0486552738082766,-0.2576305114795079,0.00845849920997616,0.022930172507178256,0.07059216590807627
1.0125296316349577,0.7736610510785151,0.6209653256281173,0.15066092414491683,-0.10822141274061141,0.42835729812195344,0.020776200626154834,-0.03360020096932509,-0.09961401796183592,0.06531901253379935,0.09250930790289748,0.08067475863803682,0.07815346779641806
0.3580107682155324,0.8939745758519305,-0.5264950055314341,-0.14466844376054874,0.1353826867113566,-0.2199496964481857,-0.13350838671148393,0.39380073467753995,0.05620921267059272,0.013369489145624048,0.294756794206142,-0.41666485016907223,-0.2667257516940511
0.8139589537167203,0.7512797042512891,0.8792476576486355,0.4173113077065419,0.19955484277270905,0.1057896867342607,-0.3926522344802151,0.12021936327338052,0.027709487743169513,-0.1502224063454469,0.031026531536273542,-0.0039348360045403175,0.09118428988822753
0.8546422438722047,0.8943918931597328,0.7259844843524551,0.038310877531271714,0.04773276708845015,0.12164897127133599,-0.40388438285935657,0.08230002948065757,0.11012409662254376,0.04792537892503338,0.001934839042067572,0.004924387379571448,0.06272372786035495
0.8503850584339487,0.8152332044438199,0.9338728968371698,0.3365082055503953,0.18177670614573624,0.06866134396699675,-0.3474898425442078,0.04186750894583572,-0.05265710596567559,-0.23050473083175846,-0.01103230680299062,-0.021407302923110078,0.0516985948159549
0.48988413758252797,0.7542373859578783,0.9480312685867078,0.08472150537688894,0.19183283171800655,-0.14736844549359987,-0.621256061231897,0.08860067624453051,0.15660967224121067,-0.11580400321368944,-0.033194037105447854,0.05132880059807023,0.0004958684667753161
0.7515158735153189,0.7775220826329029,1.0176742032548414,0.4851077895655,0.15971877083962843,-0.09049034092772737,-0.2883771602065247,0.13474522641925155,-0.011485039077069397,-0.2343750009890476,-0.008311609951107087,0.027406128927717287,0.06524199588056245
0.8548569144256313,0.8133833654507973,0.6482549293249301,0.18745534637004235,0.0748121262025227,0.2576643452529775,-0.3089406345158773,0.010023161507567406,0.046741304139235114,0.062009810227929674,0.012393695216323233,-0.008061006745654334,0.046260798268177195
0.99126219435293,0.9541864951529115,0.6965856493536682,0.20472971137357796,0.03347301316421295,0.17842782982063313,-0.2625911813137265,0.04360601192850696,-0.08976917632732948,-0.14404503262694832,0.0778240164565956,-0.017127635946109544,0.021456001051995945
0.9175362127415513,0.8577186324721249,0.8835100279145709,0.3388957595610704,0.09736842885456291,0.016596085676442666,-0.2959295665896088,0.07022956669744986,-0.06680913564934579,-0.25183231309906,0.03960369704114276,-0.02143222370497664,-0.031768468198674064
1.0170155813117183,0.7601494392381892,0.23730997653863278,0.08432874179677649,-0.07541354078869435,0.5439193735206517,0.004984482182453692,-0.09924654294191171,-0.3262802381685677,0.023563721405470632,0.13305278963216946,0.03250818058366185,-0.030843894362428893
1.063787922930742,0.5262853216102789,0.17225496925298622,-0.11356786020136939,-0.1803913457894352,0.5423345532732307,0.12866706507176495,-0.09812424821654218,-0.10853026627341056,-0.01787341742518283,0.0018254931497861937,0.1214959093132719,0.057051344610373735
1.1315708850145085,0.9018507033955896,0.4138883721394918,0.1207691954038685,-0.07448705926695995,0.332496867400846,-0.04644497884969092,-0.07394401853888448,-0.2055602900406168,0.035072148410345824,0.08058405886353692,0.09232288175252062,0.06612020760165706
0.8450135753062077,0.7586973648154252,1.047283972256608,0.2645781223885293,0.059302644281525714,-0.02177938470928901,-0.37104830677768375,0.11340872673175899,-0.01870034435053914,-0.23755484194060542,-0.01300043985674948,-0.021328684899555857,0.023994496489902126
0.9238598236177765,0.8874954645261374,0.8492156319210399,0.0727976059927143,-0.02039819372237684,-0.00647686722032797,-0.14483550931415604,0.11500312743508039,0.01855611847220896,-0.17676682337490612,-0.08223424030979577,-0.014420379604952049,0.03697908069281348
0.9518959309724837,0.8319084833901204,0.3906266970698009,0.09110797304736303,0.010324501949403708,0.4314271881539471,-0.11419085050205383,-0.052543145660583886,-0.12751295961733072,0.08189911350762628,0.05958136435151991,0.027080230795247098,0.05410512519696504
0.8381395119065351,0.8347013313978757,0.8059502439095727,0.433588169577678,0.12585240662535824,0.06374082497470646,-0.23620132612979874,0.17493209945754948,0.014897068950390752,-0.16275560695029972,0.06114292315351624,-0.008684607636371584,0.03957917734220888
0.8441018277599502,0.8167601438137257,0.8468727335729371,0.26947509926142416,0.2401983298510983,0.04730394622021909,-0.48293005517138526,0.06282442363078265,0.1353592554180677,0.06769263246433807,0.010882210505142239,-0.04017537525343268,0.0277345877264385
0.8613136417204118,0.8250003817962598,0.7634188818800633,0.4174464236907214,0.12929930030285264,0.12865904744685333,-0.23984111803069327,0.12422460817827864,0.0590595851162784,-0.085733951431399,0.04416322133886216,-0.000776046210673599,0.03206448257209142
