PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
-1.0514503346591975,0.44623817044940217,0.7985216009160436,-0.626937320235035,0.3527334471571495,0.48617266126945075,-0.8050206540894124,0.03126988811329605,0.21410741516420992,-0.08736555356214136
-0.6779548470555812,0.29767882624673864,-0.948191574063285,0.21273489930393025,0.32421998752042025,0.27039240812963,-0.030326115205475467,-0.840594710652206,-0.5579530956345466,-0.08861408649367415
-0.7952210264788071,0.34344245685378816,-1.0920153464232778,-0.048233984963360094,0.31019626511904497,0.41966436032220794,-0.7424726405572328,-0.03895679240500967,0.017135676098925717,0.02329431894839412
-1.0555846664449977,-0.7183173946701283,0.22092541520955714,0.31040765573411466,-0.05237115842721332,-0.26375151516832857,0.04130530447482135,-0.06929512824467438,-0.7726010982152509,0.21540267068135327
-1.231021670838941,-0.1469245632329078,-0.2847009728981793,0.8494685618638466,0.3246837647471894,-0.060522908439306466,0.35622380819091337,-0.3961659487613233,0.7012508773459155,0.11602913957533711
0.10990592362755852,-1.1990070449226455,0.17986433124484838,-0.3266772358653768,-0.5166945382036008,0.19400165433899325,-0.20146776943428207,-0.4127948447373198,0.15117787070393027,-0.3129754179568297
-1.293270165133899,-0.012550601621054334,-0.69467287114872,-0.2942170924526461,0.3698556952614058,0.04004792047968725,-0.10575869563399991,-0.04338153848831723,0.9303362209117252,0.19255185143721276
-1.201360010595284,-0.096997118759657,-0.29788560147767595,0.8235313575601465,0.12816182112193827,0.5213471041697932,0.9253705877780088,0.16429385126105484,0.71754452406885,-0.08198750638617258
-0.8135219277509957,0.30640918495770353,-1.0829873829172918,-0.02761314751327726,0.25052819967066,0.4278086332580204,-0.7761786826523981,0.003901800325561519,0.125468507304379,-0.09401367543746948
-0.7424860210436404,0.8032736895046311,0.4249208242252642,-0.514440228483747,0.052981096839772285,-0.8807638055102882,0.9249697640444418,-0.6611054029628399,-0.037571885888401796,0.07945951850889321
-1.1789927292426838,-0.43717262781178584,-0.060558598003978524,-0.3093832215418083,0.269126832092213,0.8760992586777552,0.7998102638391678,-0.390254236270882,-0.7038552119527228,-0.04283000141455212
0.24615105919983266,-0.6660017253716063,0.6468586886289569,-0.33999137643725197,0.6955906107341984,-0.4164885896096802,0.128704552591609,-0.04827923675907849,-0.6093297111116713,0.09965983638180531
1.32054045866029,0.09644392918386951,-0.28343794297849906,-0.10264330191049226,0.32792480481495523,0.3738146363387674,0.495648386540393,0.3522328475205826,-0.11482860759031302,-0.2068260834694396
-0.48512746378880844,-0.8503545093700239,-0.018433216732942258,-0.5473962959059435,-0.4396483064464275,0.5158704393710394,-0.07044871290773443,0.9689408011958182,-0.133432382772577,-0.004063412832021662
-0.22797342582118887,-0.10191384291106215,1.3694678836370686,0.4484708935960078,-0.3521257319425579,-0.26172589899542364,-0.28449730316937416,0.14280094988629582,-0.18195487495487425,-0.12634669367002288
-0.23150684695668078,-0.05298584707787773,-0.06272252220025495,-0.4861825029648322,-0.056853139918375956,-0.592219086073422,-0.47670334437733947,0.6321339481268997,0.26036819533247046,-0.2097471379858487
-0.1743999912929364,1.1185048844308907,0.050739396441261776,-0.1796636092316556,-0.042257635826605605,-0.34822643298426004,0.08796244810472968,-0.5679636420106843,-0.7992977847492818,-0.16997954850945302
-0.41140460210586244,1.2152178858336917,-0.15828700612554722,-0.6224074450472157,-0.11143564343578002,-0.44319147691275834,-0.5503658390209901,0.34471918296787557,-0.4554053491402321,0.014936456828089917
-0.8897603563969121,0.382135740423029,0.7681054254700238,-1.0256060711785957,-0.011815282278607092,-0.27726854372607335,-0.5061391144034436,0.3315980965137942,-0.44566120650257335,0.14179776745320605
-0.8201346822304749,0.8222625964708188,0.26500004093327406,-0.8067468490645049,0.0035318694413604412,-0.5964394232799035,-0.19431136117792153,0.14960966679998033,-0.0937730162815558,-0.08689705817417234
-0.12228764789631724,-0.09534069967245598,0.3239474856739838,0.6081258972379505,-0.22924846746684982,-0.12329993585355525,0.5903344880667976,0.7909850650882496,-0.07595242363516794,-0.3541727239475179
-0.41599494511847435,-0.5517175633584792,-0.1492051212840458,0.7317986917800363,-0.5861826678631004,0.004602293660834755,0.558050036067177,0.6538116752049975,-0.04024652312547952,-0.3754025960201449
1.396330177612239,0.08755594545748602,-0.24838281436691592,-0.015008965837446708,0.2346569390590219,-0.04218437840006112,-0.1257449136581047,-0.2632502157597004,-0.007418854264338387,0.7889991415639526
1.2704434296320564,-0.002910891621697935,-0.2583683022202968,-0.04918101077213516,0.4431174071416284,-0.193615899699494,-0.11574052201539071,-0.15089711957510704,0.013922686372390913,-0.1617004622922434
1.2786020235177107,0.02066413697428416,-0.26397158226410916,-0.06231064185710372,0.48258192100842956,-0.20192379670182709,-0.09668499403084514,-0.17829209599784346,-0.055439820149645685,-0.09024068762345915
-0.539420441971192,-0.9329662590006667,0.003068500254690666,-0.5032661618583948,-0.2921921309478799,-0.06639694597103896,-0.6751753124777634,0.44603549792103875,-0.055083812407213856,0.08260755667372377
1.3118470523289747,0.08490829206949585,-0.28050250001092153,-0.09622226788325156,0.3106074748878834,0.3736743871388926,0.4830908030170047,0.3654873757844409,-0.08142547214738441,-0.24612455751265055
1.3000273217348313,0.06603694316683001,-0.27579930666144375,-0.08571619683136356,0.2812593502532273,0.37559358103961676,0.46419963955705656,0.38724746418696565,-0.02650631814358051,-0.30820028447845893
0.38043062538132605,0.36587788461954635,0.5774041799344547,-0.42770284435864603,-0.6408576498774798,0.09777957313669589,0.9379853265958819,0.12129280476136768,0.9584367329795319,-0.39407894381967745
-0.2900202416693685,1.1717315743669947,-0.01514168585663541,-0.36270438544464556,-0.09501160746942924,-0.5902871116715083,0.16591175933036423,-0.4594586153605363,-1.03681404851527,-0.08700047316723332
0.6552286399628122,0.06273452659379747,-0.009282481522811324,0.9546810507731645,0.5141707315148744,-0.5360503410231295,-0.18446778066299802,0.4316988540582432,-0.2277801732566858,-0.04763547582694233
0.10584416057765594,-0.6852393990453641,-0.3580243769856662,-0.18988690234651906,-0.4965014956804915,-0.36183493419320706,0.42268735055420403,-0.4466263050598781,0.9470541800746948,-0.15669293148014002
0.1336653497516313,-0.07142009953262138,-0.04385689069293424,-0.481833315816884,0.48697806800724297,-0.24995860767545203,0.5870568430553512,1.296773805644729,0.8199102950032254,0.1102989435304681
-1.1012638732828244,-0.1444552809684429,-0.7316364305193861,-0.7013704868802043,-0.10087481003099022,-0.5695019933062442,-0.2438058776136686,0.31385571810410956,-0.23945159596015256,0.02360160778433973
-1.288445067485946,-0.5348671395631098,-0.15490559523467837,-0.4262435212626763,0.33377382019712754,0.6022264623802049,-0.7342640413215462,0.0005029859424055677,0.1600376425401697,0.013785825909810145
-1.2436001190006258,-0.020688155141731744,-0.5734100884830596,-0.12029267992610738,0.4127144606987013,-0.2578858289953256,0.806571624384505,-0.9299798795908871,0.21340170490515534,0.15456894872268812
-0.9332150983741963,-0.08039259251942196,-0.615250107095719,-0.4996979707979721,-0.18326863576060717,-0.15766198796223224,1.086172712580164,0.00308561480046185,-0.9744365818960259,-0.10439913411034349
-1.2420780668350337,-0.17434480420034773,-0.27811921186517446,0.8647385376245621,0.2794468075713643,-0.052261761170264986,0.33298241903190506,-0.3643527962506341,0.7817477623489283,0.03146987355881595
-0.6428322528641235,0.23831250114726124,-1.1128818948619466,-0.4240496430774505,-0.12510873517631446,-0.32493798350153047,-0.47338522266629557,0.30920331267179313,-0.5213622386463257,0.13260905742065499
-0.4212406191991254,1.1862297516351465,-0.1514052161944308,-0.6062629492754733,-0.1600447303556535,-0.43280076194318057,-0.5736620163548642,0.378410631485302,-0.37009401329780844,-0.07275082508942322
-0.8845438772429672,-0.26808476897144917,-0.5157606610282297,-0.24364423833441579,-0.07210390558498334,-0.47486419751078707,0.3652213812908118,-0.567899874258781,-0.5054033822023687,-0.25301083698736215
-0.5512847711329457,-0.07876988379167915,0.3093846777299912,-0.6019101333950643,1.264525005396663,0.9564806483688093,0.0068596865712121265,0.7599227757731756,-0.07696688975877092,0.23428440741834838
0.13925570931553094,-0.6032893520476198,0.49882096341408266,-0.6103961594185568,0.7080287913129673,-0.26915920618447225,-0.5666437398874316,0.7338076811295694,-0.0835929041415149,0.26709422311581354
1.386416392378094,0.07758820157421781,-0.24574740029744993,-0.009462451821232842,0.22071173887599843,-0.04445419530047229,-0.1382477090066272,-0.2518739835025794,0.021169830339179296,0.7528286834217335
-1.1527011221133587,-0.13655190623024713,-0.7108362262379109,-0.6595266795148486,-0.09479742966860974,-0.702635229443327,0.1444375587969892,0.32653865499101026,0.4467574601702776,0.23979086294366514
-0.16874099627559389,0.4193526827625164,0.5627651665413611,-0.29854089075686074,-0.39380660183988636,-0.7232772816274009,0.1301448210951023,-0.2680664817684701,-0.2049343615085523,-0.4599705883493399
0.3657363701721566,-0.19290785449565728,1.1269314009658191,-0.5412832752300905,-0.4602140297349231,0.07825172649463447,-0.24501628456814034,-0.4107460871381224,0.1328741832016251,-0.32898010366849084
0.8600300360706177,0.6613229589580237,0.19515732392968935,-0.14985654481531854,-0.5280859526924645,-0.08741408315894678,-0.2662207727261416,-0.4219249691677812,0.061890958918597,-0.3837942118810535
1.2516077159142065,-0.027904772036174134,-0.2520081757905455,-0.03526877037978021,0.40559652563297277,-0.19391977296588936,-0.14294861964939864,-0.12217897500341401,0.08629614649873626,-0.24684715605253377
1.2956806185691736,0.06026912460964318,-0.274331585177655,-0.0825056798177432,0.27260068528969134,0.3755234564396794,0.45792084779536235,0.39387472831889475,-0.009804750422116204,-0.32784952150006436
1.3029251238452697,0.06988215553828786,-0.27677778765063626,-0.08785654150711047,0.28703179356225117,0.3756403307729083,0.4683855007315193,0.38282928809901284,-0.03764069662455674,-0.2951007931307219
0.9730274285653349,0.7569972300977587,0.20451033098007845,-0.11859562294419776,-0.7216001775302683,0.04904033963679444,-0.2821204389064893,-0.5407988732676063,0.023549830127455568,0.5691522662604807
-0.4718333877601363,-1.066630794703273,0.41266197531226195,0.6400281878044046,-0.3383358776411691,-0.16266188975566837,-0.20911652382811885,0.09258950357355446,-0.285674632775178,0.012928304357601283
0.5284515155312102,-0.023880151699300738,1.1170396819050719,-0.5489972780439977,-0.8161014464333709,0.7990096028664069,0.3353841382977497,0.003999960219474921,0.04326769184648374,0.507968406370832
-0.3021194188511721,0.03260916011340254,0.9599528028743552,-0.6953066714241254,-0.3016380393261475,-0.1718964080456947,-0.7545775884688841,0.49503023230152116,0.045326971375833386,-0.0603828849986615
-0.9965711542259255,0.8613855257802422,0.22522241406255294,-0.9356887068381974,-0.07923710596183556,-0.9654550088024378,0.25288064664869103,0.2963143107530284,0.41946783176551206,0.14393951355958068
